stamp,access_id,other_manager,investment_discretion,put_call,security_class,ssh_prn_amt_type,acceptance_stamp,market_value,ssh_prn_amt,voting_authority_sole,voting_authority_shared,voting_authority_none,cik,conformed_submission_type,conformed_period_of_report,filed_as_of_date,date_of_change,effectiveness_date,fiscal_year_end,close,is_shifted_price,id
2018-10-31 16:41:32,0001732854-18-000005,,SOLE,,STOCK,SH,2018-10-31 16:41:32,8000.0,103.0,103.0,0.0,0.0,1732854,13F-HR,2018-09-30 00:00:00,2018-10-31 00:00:00,2018-10-31 00:00:00,2018-10-31 00:00:00,,86.17,False,29500.0
2018-08-08 11:46:51,0001085146-18-001898,,SOLE,,STOCK,SH,2018-08-08 11:46:51,2625000.0,170616.0,170616.0,0.0,0.0,884546,13F-HR,2018-06-30 00:00:00,2018-08-08 00:00:00,2018-08-08 00:00:00,2018-08-08 00:00:00,,15.38,False,11177438.0
2018-05-09 15:22:45,0001086364-18-000035,22,SOLE,Put,,SH,2018-05-09 15:22:45,13000.0,600.0,600.0,0.0,0.0,1364742,13F-HR,2018-03-31 00:00:00,2018-05-09 00:00:00,2018-05-09 00:00:00,2018-05-09 00:00:00,1231.0,21.43,False,20010.0
2018-05-08 09:39:54,0001712671-18-000002,,SOLE,,STOCK,SH,2018-05-08 09:39:54,13000.0,20000.0,20000.0,0.0,0.0,1712671,13F-HR,2018-03-31 00:00:00,2018-05-08 00:00:00,2018-05-08 00:00:00,2018-05-08 00:00:00,1231.0,0.6533,False,18047.0
2018-11-13 11:18:25,0000831001-18-000166,"14,17,18,26",DFND,,,SH,2018-11-13 11:18:25,13903000.0,83286.0,83286.0,0.0,0.0,831001,13F-HR,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,1231.0,166.93,False,37613.0
2018-08-02 11:29:07,0001002912-18-000003,,SOLE,,STOCK,SH,2018-08-02 11:29:07,70000.0,500.0,0.0,0.0,500.0,1002912,13F-HR,2018-06-30 00:00:00,2018-08-02 00:00:00,2018-08-02 00:00:00,2018-08-02 00:00:00,1231.0,139.88,False,5395.0
2018-11-09 16:01:43,0000947871-18-000885,1,DFND,,STOCK,SH,2018-11-09 16:01:43,378000.0,62000.0,62000.0,0.0,0.0,1456228,13F-HR,2018-09-30 00:00:00,2018-11-09 00:00:00,2018-11-09 00:00:00,2018-11-09 00:00:00,1231.0,7.03,False,84670.0
2018-10-29 12:39:07,0001580642-18-005059,,SOLE,,,SH,2018-10-29 12:39:07,115000.0,2740.0,0.0,0.0,2740.0,1535847,13F-HR,2018-09-30 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,2018-10-29 00:00:00,1211.0,42.12,False,334421.0
2018-08-14 14:08:11,0000049969-18-000010,"1,3,4",DFND,,STOCK,SH,2018-08-14 14:08:11,407000.0,1443.0,0.0,1443.0,0.0,49969,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,282.17,False,20277.0
2018-10-26 12:42:19,0000950123-18-010228,71,DFND,,STOCK,SH,2018-10-26 12:42:19,6866000.0,95700.0,0.0,0.0,95700.0,1692234,13F-HR,2018-09-30 00:00:00,2018-10-26 00:00:00,2018-10-26 00:00:00,2018-10-26 00:00:00,1231.0,71.74,False,14360.0
2018-08-09 06:06:55,0000950123-18-007666,"1,2",DFND,,STOCK,SH,2018-08-09 06:06:55,2629000.0,26155.0,26155.0,0.0,0.0,1466546,13F-HR,2018-06-30 00:00:00,2018-08-09 00:00:00,2018-08-09 00:00:00,2018-08-09 00:00:00,331.0,100.53,False,61433.0
2018-08-14 09:47:59,0001145443-18-000577,"1,5",DFND,,STOCK,SH,2018-08-14 09:47:59,206000.0,5717.0,5717.0,0.0,0.0,928047,13F-HR,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,35.95,False,10388.0
2018-11-14 16:35:59,0001085146-18-002767,4,DFND,,STOCK,SH,2018-11-14 16:35:59,1125000.0,30300.0,30300.0,0.0,0.0,1637460,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,,37.14,False,10965943.0
2018-04-24 13:10:09,0001314376-18-000002,07,DFND,,STOCK,SH,2018-04-24 13:10:09,71000.0,465.0,0.0,465.0,0.0,1314376,13F-HR,2018-03-31 00:00:00,2018-04-24 00:00:00,2018-04-24 00:00:00,2018-04-24 00:00:00,,153.43,False,36799.0
2018-12-13 14:56:47,0000950123-18-012369,02,DFND,,STOCK,SH,2018-12-13 14:56:47,203000.0,63296.0,0.0,63296.0,0.0,102909,13F-HR/A,2018-09-30 00:00:00,2018-12-13 00:00:00,2018-12-13 00:00:00,2018-12-13 00:00:00,1231.0,3.21,False,52194.0
2018-02-14 14:21:29,0001140361-18-008010,7,OTR,,,SH,2018-02-14 14:21:29,25000.0,705.0,705.0,0.0,0.0,1000275,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,2018-02-14 00:00:00,1031.0,34.91,False,94685.0
2018-02-13 14:26:45,0001532155-18-000104,"2,1",DFND,,STOCK,SH,2018-02-13 14:26:45,1419000.0,7110.0,7110.0,0.0,0.0,898427,13F-HR,2017-12-31 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,1231.0,199.58,False,54472.0
2018-11-13 10:18:47,0001567619-18-005657,,OTR,,STOCK,SH,2018-11-13 10:18:47,4791000.0,42595.0,0.0,42595.0,0.0,1542420,13F-HR,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,1231.0,112.48,False,19855.0
2018-02-09 23:00:00,0000950123-18-001075,2,SOLE,,STOCK,SH,2018-02-08 17:44:44,42000.0,2406.0,2406.0,0.0,0.0,1531721,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-08 00:00:00,2018-02-09 00:00:00,,17.28,False,59458.0
2018-11-13 15:15:00,0000752798-18-000009,,SOLE,Put,OPTION,SH,2018-11-13 15:15:00,0.0,0.0,0.0,0.0,0.0,752798,13F-HR,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,1231.0,,False,
2018-04-27 08:47:46,0001085146-18-001161,,SOLE,,STOCK,SH,2018-04-27 08:47:46,344000.0,3427.0,0.0,0.0,3427.0,1665199,13F-HR,2018-03-31 00:00:00,2018-04-27 00:00:00,2018-04-27 00:00:00,2018-04-27 00:00:00,1231.0,100.44,False,20001.0
2018-05-14 12:14:14,0000903423-18-000261,"1,2,7",DFND,,STOCK,SH,2018-05-14 12:14:14,1412000.0,60141.0,60141.0,0.0,0.0,1191672,13F-HR,2018-03-31 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,2018-05-14 00:00:00,,23.47,False,11103444.0
2018-07-19 15:16:29,0000937589-18-000004,,SOLE,,STOCK,SH,2018-07-19 15:16:29,3448000.0,61448.0,61448.0,0.0,0.0,937589,13F-HR,2018-06-30 00:00:00,2018-07-19 00:00:00,2018-07-19 00:00:00,2018-07-19 00:00:00,1231.0,56.12,False,58484.0
2018-07-17 15:52:28,0001328062-18-000014,,SOLE,,STOCK,SH,2018-07-17 15:52:28,77826000.0,1338821.0,1332952.0,0.0,5869.0,1328062,13F-HR,2018-06-30 00:00:00,2018-07-17 00:00:00,2018-07-17 00:00:00,2018-07-17 00:00:00,1204.0,58.13,False,44116.0
2018-05-15 17:02:03,0001276918-18-000003,01,OTR,,STOCK,SH,2018-05-15 17:02:03,456000.0,10950.0,0.0,0.0,10950.0,1276918,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,41.63,False,11144457.0
2018-11-14 13:30:16,0000914208-18-000432,15,DFND,,STOCK,SH,2018-11-14 13:30:16,4970000.0,83268.0,0.0,83268.0,0.0,914208,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,59.69,False,10925285.0
2018-02-12 17:07:56,0001140361-18-006647,0,SOLE,,STOCK,SH,2018-02-12 17:07:56,2846000.0,96250.0,96250.0,0.0,0.0,1482390,13F-HR,2017-12-31 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,2018-02-12 00:00:00,1209.0,29.57,False,18471.0
2018-11-14 16:06:21,0001628280-18-014348,1,DFND,,STOCK,SH,2018-11-14 16:06:21,1614000.0,41489.0,0.0,41489.0,0.0,1529735,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,38.89,False,68372.0
2018-02-22 16:37:37,0001628280-18-002074,,SOLE,,STOCK,SH,2018-02-22 16:37:37,241000.0,3772.0,3772.0,0.0,0.0,919087,13F-HR,2017-12-31 00:00:00,2018-02-22 00:00:00,2018-02-22 00:00:00,2018-02-22 00:00:00,1231.0,63.77,False,24399.0
2018-11-07 16:34:43,0001567619-18-005258,NONE,SOLE,,STOCK,SH,2018-11-07 16:34:43,1374000.0,17456.0,17456.0,0.0,0.0,1484368,13F-HR,2018-09-30 00:00:00,2018-11-07 00:00:00,2018-11-07 00:00:00,2018-11-07 00:00:00,1130.0,78.72,False,11510.0
2018-11-13 15:56:31,0000019617-18-000246,2,OTR,,STOCK,SH,2018-11-13 15:56:31,41000.0,1440.0,1440.0,0.0,0.0,19617,13F-HR/A,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,1231.0,28.41,False,48984.0
2018-05-15 13:42:15,0001140361-18-023764,,SOLE,Put,STOCK,SH,2018-05-15 13:42:15,2426000.0,32100.0,32100.0,0.0,0.0,1000275,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1031.0,75.57,False,8248.0
2018-02-13 06:06:29,0000950123-18-001533,,DFND,,STOCK,SH,2018-02-13 06:06:29,524000.0,5000.0,0.0,5000.0,0.0,937729,13F-HR,2017-12-31 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,2018-02-13 00:00:00,1231.0,104.84,False,11153293.0
2018-02-09 14:51:42,0001140361-18-006246,1.0,SOLE,,STOCK,SH,2018-02-09 14:51:42,22561000.0,876843.0,876843.0,0.0,0.0,1086619,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,,25.73,False,13045.0
2018-11-13 14:09:18,0001214717-18-000006,1,DFND,,STOCK,SH,2018-11-13 14:09:18,144351000.0,1409391.0,1403112.0,0.0,6279.0,1214717,13F-HR,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,1231.0,102.61,False,70212.0
2018-05-15 10:19:28,0000950123-18-005526,002,SOLE,,STOCK,SH,2018-05-15 10:19:28,399000.0,18200.0,18200.0,0.0,0.0,1378946,13F-HR,2018-03-31 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,2018-05-15 00:00:00,1231.0,21.92,False,33402.0
2018-11-14 12:53:26,0001067324-18-000006,,SOLE,,STOCK,SH,2018-11-14 12:53:26,509000.0,3126.0,3126.0,0.0,0.0,1067324,13F-HR,2018-09-30 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,2018-11-14 00:00:00,1231.0,162.83,False,77840.0
2018-07-19 17:18:21,0001140361-18-032930,NONE,SOLE,,STOCK,SH,2018-07-19 17:18:21,21590000.0,677448.0,99405.0,0.0,578043.0,1036288,13F-HR,2018-06-30 00:00:00,2018-07-19 00:00:00,2018-07-19 00:00:00,2018-07-19 00:00:00,1231.0,31.87,False,11001093.0
2018-11-13 17:18:34,0000950123-18-011392,1,DFND,Call,STOCK,SH,2018-11-13 17:18:34,1434000.0,20700.0,20700.0,0.0,0.0,1423053,13F-HR,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,1231.0,69.29,False,75321.0
2018-08-06 14:08:51,0001390777-18-000115,22,DFND,,STOCK,SH,2018-08-06 14:08:51,3726000.0,226203.0,226203.0,0.0,0.0,1390777,13F-HR,2018-06-30 00:00:00,2018-08-06 00:00:00,2018-08-06 00:00:00,2018-08-06 00:00:00,1231.0,16.47,False,53008.0
2018-07-20 08:36:44,0001387131-18-003211,,SOLE,,STOCK,SH,2018-07-20 08:36:44,897000.0,16790.0,16790.0,0.0,0.0,1263548,13F-HR,2018-06-30 00:00:00,2018-07-20 00:00:00,2018-07-20 00:00:00,2018-07-20 00:00:00,1231.0,90.14,False,7090.0
2018-04-13 15:46:37,0001420506-18-000288,1,SOLE,,STOCK,SH,2018-04-13 15:46:37,209000.0,3033.0,0.0,0.0,3033.0,1541666,13F-HR,2018-03-31 00:00:00,2018-04-13 00:00:00,2018-04-13 00:00:00,2018-04-13 00:00:00,1231.0,69.08,False,25042.0
2018-02-14 23:00:00,0000009631-18-000005,,SOLE,,STOCK,SH,2018-02-13 17:42:56,11385000.0,266007.0,266007.0,0.0,0.0,9631,13F-HR,2017-12-31 00:00:00,2018-02-14 00:00:00,2018-02-13 00:00:00,2018-02-14 00:00:00,1031.0,42.8,False,39943.0
2018-02-06 12:07:51,0000950123-18-000878,62,DFND,,STOCK,SH,2018-02-06 12:07:51,3828000.0,143275.0,143275.0,0.0,0.0,1692234,13F-HR,2017-12-31 00:00:00,2018-02-06 00:00:00,2018-02-06 00:00:00,2018-02-06 00:00:00,1231.0,26.48,False,82009.0
2018-08-14 16:47:18,0000950123-18-008949,1,DFND,Put,STOCK,SH,2018-08-14 16:47:18,421000.0,15900.0,15900.0,0.0,0.0,1423053,13F-HR/A,2018-06-30 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,2018-08-14 00:00:00,1231.0,26.46,False,83766.0
2018-11-13 16:48:07,0001085146-18-002645,,SOLE,,STOCK,SH,2018-11-13 16:48:07,533000.0,7230.0,7230.0,0.0,0.0,1418204,13F-HR,2018-09-30 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,2018-11-13 00:00:00,1228.0,73.72,False,11007077.0
2018-04-30 07:12:02,0001623883-18-000004,1,SOLE,,STOCK,SH,2018-04-30 07:12:02,453.0,3.0,3.0,0.0,0.0,1623883,13F-HR,2018-03-31 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,2018-04-30 00:00:00,1231.0,153.2,True,72079.0
2018-02-09 14:46:17,0001390777-18-000055,,DFND,,STOCK,SH,2018-02-09 14:46:17,0.0,1.0,1.0,0.0,0.0,1390777,13F-HR,2017-12-31 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,2018-02-09 00:00:00,1231.0,31.74,False,317146.0
2018-11-15 14:08:14,0001085146-18-002794,2,OTR,,STOCK,SH,2018-11-15 14:08:14,234000.0,15884.0,0.0,0.0,15884.0,1167557,13F-HR/A,2018-09-30 00:00:00,2018-11-15 00:00:00,2018-11-15 00:00:00,2018-11-15 00:00:00,1231.0,14.72,False,19450.0
2018-04-20 17:12:04,0000850529-18-000007,,DFND,,STOCK,SH,2018-04-20 17:12:04,2287000.0,28261.0,0.0,0.0,28261.0,850529,13F-HR/A,2018-03-31 00:00:00,2018-04-20 00:00:00,2018-04-20 00:00:00,2018-04-20 00:00:00,1231.0,80.91,False,11070487.0
2018-02-07 14:04:03,0000950123-18-000968,,SOLE,,STOCK,SH,2018-02-07 14:04:03,144000.0,4583.0,4583.0,0.0,0.0,47288,13F-HR,2017-12-31 00:00:00,2018-02-07 00:00:00,2018-02-07 00:00:00,2018-02-07 00:00:00,1231.0,31.44,False,11153782.0
2018-05-11 09:33:24,0001206774-18-001627,NONE,SOLE,,,SH,2018-05-11 09:33:24,2224000.0,80678.0,0.0,0.0,80678.0,1511144,13F-HR,2018-03-31 00:00:00,2018-05-11 00:00:00,2018-05-11 00:00:00,2018-05-11 00:00:00,1231.0,27.57,False,68914.0
2018-08-13 09:38:04,0001062993-18-003286,,SOLE,,STOCK,SH,2018-08-13 09:38:04,12000.0,347.0,347.0,0.0,0.0,1512024,13F-HR,2018-06-30 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,2018-08-13 00:00:00,1231.0,34.75,False,78322.0
2018-08-03 14:09:40,0001142495-18-000003,,SOLE,,STOCK,SH,2018-08-03 14:09:40,486000.0,10315.0,0.0,0.0,10315.0,1142495,13F-HR,2018-06-30 00:00:00,2018-08-03 00:00:00,2018-08-03 00:00:00,2018-08-03 00:00:00,630.0,47.09,False,11068342.0
2018-07-09 16:05:11,0001696731-18-000004,,SOLE,,STOCK,SH,2018-07-09 16:05:11,43000.0,1340.0,0.0,0.0,0.0,1696731,13F-HR,2018-06-30 00:00:00,2018-07-09 00:00:00,2018-07-09 00:00:00,2018-07-09 00:00:00,,32.11,False,1477.0
